subj	trialNr	pos1	pos2	pos3	time1	time2	timelastBall	ansx	ansy	ansz	reaTime
10	1	-0.0900000014901161	0.01	0.110000001490116	0.3	0.3	24.680415	0.283573865890503	1.19677150249481	-0.037344217300415	25.3574415
10	2	-0.140000005960464	0.01	0.160000005960464	0.3	0.3	30.5104717	0.44941782951355	1.2172269821167	-0.0206730365753174	31.0218259
10	3	-0.0400000007450581	0.01	0.0600000007450581	0.3	0.3	36.1618205	0.154211282730103	1.22600507736206	0.0371003150939941	36.7147865
10	4	-0.100000003576279	-2.23517418115882e-10	0.0999999994039536	0.9	0.9	43.0727623	0.298188209533691	1.21330380439758	0.0116109848022461	44.2386994
10	5	-0.150000000596046	-2.23517418115882e-10	0.150000011324882	0.9	0.9	50.5807048	0.412671327590942	1.20832526683807	0.0510858297348022	51.5419386
10	6	-0.0299999991059303	0.0199999997764826	0.0700000023841858	0.9	0.9	57.8972145	0.188772678375244	1.21366059780121	0.0379354953765869	58.9386559
10	7	-0.110000001490116	-0.0100000002235174	0.0900000014901161	1.5	1.5	66.4848624	0.290709733963013	1.2058881521225	0.0630087852478027	68.2483721
10	8	-0.140000005960464	0.00999999977648259	0.160000005960464	1.5	1.5	75.7919779	0.40268087387085	1.22029292583466	0.0460470914840698	77.3470125
10	9	-0.0199999993294477	0.0299999995529652	0.0800000002980232	1.5	1.5	84.9053752	0.18776273727417	1.19871735572815	0.0678547620773315	86.1734234
10	10	-0.0999999994039536	2.23517418115882e-10	0.100000003576279	0.3	0.3	91.3076641	0.286810636520386	1.20978963375092	0.064943790435791	91.6508461
10	11	-0.130000000596046	0.0199999997764826	0.170000011324883	0.3	0.3	96.8164513	0.457571983337402	1.22242343425751	0.0532405376434326	97.2937769
10	12	-0.00999999955296516	0.0399999993294477	0.0899999982118607	0.3	0.3	102.4322584	0.172357082366943	1.21925365924835	0.0545369386672974	103.1580665
10	13	-0.0900000014901161	0.0100000002235174	0.110000001490116	0.9	0.9	109.5214301	0.247042894363403	1.20426404476166	0.0327985286712646	110.6104368
10	14	-0.119999995231628	0.0299999995529652	0.180000016689301	0.9	0.9	116.9805274	0.444108247756958	1.22150492668152	0.0621201992034912	117.8293914
10	15	2.23517418115882e-10	0.0499999991059303	0.0999999961256981	0.9	0.9	124.1714795	0.216432332992554	1.20254004001617	0.0706688165664673	124.7485308
10	16	-0.0800000035762787	0.0199999997764826	0.119999999403954	1.5	1.5	132.3073161	0.363532304763794	1.18552911281586	0.0629043579101562	133.0563251
10	17	-0.109999997317791	0.0399999993294477	0.190000022053719	1.5	1.5	140.6089871	0.447717428207397	1.22531545162201	0.0609332323074341	141.1812714
10	18	0.0100000002235174	0.0600000007450581	0.109999994039536	1.5	1.5	148.727262	0.224288702011108	1.21717274188995	0.0728020668029785	149.966351
10	19	-0.0900000056624412	0.00999999955296516	0.109999997317791	0.3	0.3	155.0915127	0.34817910194397	1.21532261371613	0.0786268711090088	155.4135264
10	20	-0.119999999403954	0.0299999991059303	0.180000027418137	0.3	0.3	160.5669327	0.40495753288269	1.20163750648499	0.0857503414154053	161.1333478
10	21	-2.23517418115882e-10	0.0500000023841858	0.099999991953373	0.3	0.3	166.2862483	0.207606077194214	1.23906636238098	0.0451979637145996	166.6642688
10	22	-0.100000003576279	-2.23517418115882e-10	0.0999999994039536	0.9	0.9	173.0063449	0.289944171905518	1.22312891483307	0.0723397731781006	174.2829103
10	23	-0.109999997317791	0.0399999993294477	0.190000022053719	0.9	0.9	180.6422571	0.384202480316162	1.21799433231354	0.0653200149536133	181.4862445
10	24	-0.0100000002235174	0.0400000007450581	0.0899999940395355	0.9	0.9	187.8340253	0.203492641448975	1.22234082221985	0.0548315048217773	188.5942595
10	25	-0.0900000014901161	0.00999999977648259	0.110000001490116	1.5	1.5	196.1608445	0.320229291915894	1.22901475429535	0.0644263029098511	197.1954101
10	26	-0.119999999403954	0.0299999991059303	0.180000027418137	1.5	1.5	204.7463586	0.493838787078857	1.25449514389038	0.111447334289551	206.0469327
10	27	-0.0199999997764826	0.0299999991059303	0.0799999961256981	1.5	1.5	213.6110428	0.200054407119751	1.20906233787537	0.0376009941101074	214.5386943
10	28	-0.100000003576279	-2.23517418115882e-10	0.0999999994039536	0.3	0.3	219.6922606	0.337947368621826	1.21221721172333	0.041914701461792	220.4695142
10	29	-0.109999997317791	0.0399999993294477	0.190000022053719	0.3	0.3	225.6280141	0.471479415893555	1.2101469039917	0.0433634519577026	226.2388295
10	30	-0.0299999995529652	0.0199999993294477	0.0699999982118607	0.3	0.3	231.3812203	0.183512449264526	1.20636665821075	0.0238964557647705	231.9677404
10	31	-0.0900000014901161	0.00999999977648259	0.110000001490116	0.9	0.9	238.3098784	0.354617595672607	1.20112371444702	0.0318852663040161	239.3216689
10	32	-0.0999999994039536	0.0499999991059303	0.200000027418137	0.9	0.9	245.6862096	0.431846857070923	1.21597850322723	0.0370309352874756	246.7633901
10	33	-0.0399999993294477	0.00999999955296516	0.0600000002980232	0.9	0.9	253.1164533	0.242212057113647	1.23286378383636	0.0369224548339844	253.9894104
10	34	-0.100000003576279	-2.23517418115882e-10	0.0999999994039536	1.5	1.5	261.5349127	0.285614728927612	1.20500206947327	0.0433472394943237	263.1180279
10	35	-0.110000001490116	0.0400000007450581	0.190000032782555	1.5	1.5	270.674394	0.4363112449646	1.19337368011475	0.0229227542877197	272.2521977
10	36	-0.0299999991059303	0.0199999997764826	0.0699999986588955	1.5	1.5	279.8109295	0.204540014266968	1.20779287815094	0.0249717235565186	281.8877418
10	37	-0.110000001490116	-0.0100000002235174	0.0900000014901161	0.3	0.3	290.4670347	0.274549961090088	1.2004851102829	0.0184228420257568	291.0553537
10	38	-0.119999999403954	0.0299999991059303	0.180000027418137	0.3	0.3	296.197895	0.438537120819092	1.21041798591614	0.016129732131958	296.6417443
10	39	-0.0399999993294477	0.00999999955296516	0.0600000002980232	0.3	0.3	301.8060111	0.160818338394165	1.21969771385193	0.0249564647674561	302.2824589
10	40	-0.119999999403954	-0.0199999997764826	0.0800000035762787	0.9	0.9	308.6441198	0.288838624954224	1.1993054151535	0.012297511100769	310.1535554
10	41	-0.109999997317791	0.0399999993294477	0.190000022053719	0.9	0.9	316.5174613	0.451624155044556	1.21373271942139	0.00796031951904297	317.7885797
10	42	-0.0299999991059303	0.0199999997764826	0.0699999986588955	0.9	0.9	324.1404525	0.167786359786987	1.22617411613464	0.0312166213989258	325.9406565
10	43	-0.129999997317791	-0.0299999995529652	0.0700000056624413	1.5	1.5	333.4992536	0.283945083618164	1.2049161195755	0.0375001430511475	335.1700575
10	44	-0.0999999994039536	0.0499999991059303	0.200000027418137	1.5	1.5	342.7335357	0.509963750839233	1.20845031738281	-0.0404940843582153	344.4328191
10	45	-0.0199999993294477	0.0299999995529652	0.0800000002980232	1.5	1.5	351.9912224	0.182983160018921	1.20325326919556	0.035637378692627	353.8061308
10	46	-0.119999995231628	-0.0199999993294477	0.0800000077486038	0.3	0.3	358.9710705	0.253612279891968	1.20140755176544	0.0246565341949463	359.4152516
10	47	-0.0900000014901161	0.0600000007450581	0.210000032782555	0.3	0.3	364.5781333	0.480183601379395	1.24365854263306	-0.00676727294921875	365.2743393
10	48	-0.00999999955296516	0.0399999993294477	0.0899999982118607	0.3	0.3	370.4106796	0.224826097488403	1.21220946311951	0.0212304592132568	371.1416471
10	49	-0.129999997317791	-0.0299999995529652	0.0700000056624413	0.9	0.9	377.4840964	0.253008842468262	1.18623638153076	0.0293450355529785	378.7180782
10	50	-0.0800000035762787	0.0700000023841858	0.220000038146973	0.9	0.9	385.0599205	0.46518874168396	1.21651351451874	-0.00207281112670898	385.955375
10	51	-0.0199999997764826	0.0299999991059303	0.0799999961256981	0.9	0.9	392.3073302	0.202134370803833	1.21579480171204	0.0194294452667236	393.1676757
10	52	-0.119999995231628	-0.0199999993294477	0.0800000077486038	1.5	1.5	400.726012	0.27597975730896	1.19712030887604	0.0410703420639038	401.9921916
10	53	-0.0900000056624412	0.0600000002980232	0.210000043511391	1.5	1.5	409.5578647	0.442903757095337	1.21790659427643	0.00702083110809326	411.0126452
10	54	-0.00999999955296516	0.0399999993294477	0.0899999982118607	1.5	1.5	418.5628098	0.194061517715454	1.20484948158264	0.0388853549957275	420.4891502
10	55	-0.109999997317791	-0.00999999955296516	0.0900000056624412	0.3	0.3	425.6518151	0.30050253868103	1.2161557674408	0.0508289337158203	426.0375671
10	56	-0.100000003576279	0.0499999986588955	0.200000038146973	0.3	0.3	431.1958164	0.376103162765503	1.19822442531586	0.0368099212646484	431.9235955
10	57	2.23517418115882e-10	0.0499999991059303	0.0999999961256981	0.3	0.3	437.0599745	0.219010591506958	1.20934128761292	0.0494568347930908	437.8594282
10	58	-0.119999999403954	-0.0199999997764826	0.0800000035762787	0.9	0.9	444.2184313	0.268675565719604	1.19880223274231	0.0376917123794556	445.7198052
10	59	-0.0900000014901161	0.0599999970197678	0.210000032782555	0.9	0.9	452.0622767	0.425143957138062	1.21232688426971	0.0168145895004272	453.4077583
10	60	-0.00999999977648259	0.0400000007450581	0.0899999940395355	0.9	0.9	459.7676896	0.225490808486938	1.2162389755249	0.0347969532012939	460.5040147
10	61	-0.109999997317791	-0.00999999955296516	0.0900000056624412	1.5	1.5	468.06893	0.245636940002441	1.20547151565552	0.0505921840667725	469.7297435
10	62	-0.100000003576279	0.0499999986588955	0.200000038146973	1.5	1.5	477.2741815	0.439063787460327	1.19925677776337	0.0270137786865234	478.7641858
10	63	-0.0199999997764826	0.0299999991059303	0.0799999961256981	1.5	1.5	486.3260095	0.22339916229248	1.20998752117157	0.0468481779098511	488.3439434
10	64	-0.0999999994039536	2.23517418115882e-10	0.100000003576279	0.3	0.3	493.4914322	0.289023160934448	1.20194125175476	0.0485541820526123	493.9415576
10	65	-0.0900000014901161	0.0599999970197678	0.210000032782555	0.3	0.3	499.1063147	0.429452657699585	1.2011581659317	0.00901031494140625	500.0661832
10	66	-0.0299999995529652	0.0199999993294477	0.0699999982118607	0.3	0.3	505.2161588	0.170763254165649	1.2008980512619	0.0500214099884033	505.6748824
10	67	-0.0900000014901161	0.0100000002235174	0.110000001490116	0.9	0.9	512.0148912	0.270416498184204	1.20218455791473	0.0346324443817139	512.9829092
10	68	-0.100000003576279	0.0499999986588955	0.200000038146973	0.9	0.9	519.3338302	0.484388113021851	1.19556760787964	-0.00775325298309326	520.5004494
10	69	-0.0199999993294477	0.0299999995529652	0.0800000002980232	0.9	0.9	526.8403428	0.208869218826294	1.21379423141479	0.0335936546325684	528.4422297
10	70	-0.100000003576279	-2.23517418115882e-10	0.0999999994039536	1.5	1.5	536.0033011	0.273714542388916	1.19899249076843	0.0430983304977417	537.4272959
10	71	-0.0900000014901161	0.0599999970197678	0.210000032782555	1.5	1.5	544.9753745	0.487698793411255	1.20680510997772	0.00238227844238281	546.7967742
10	72	-0.0299999995529652	0.0199999993294477	0.0699999982118607	1.5	1.5	554.3423801	0.196455717086792	1.20129919052124	0.0425416231155396	556.3952386
10	73	-0.110000001490116	-0.0100000002235174	0.0900000014901161	0.3	0.3	616.3605953	0.229706048965454	1.1962890625	-0.00285375118255615	616.8159291
10	74	-0.0800000035762787	0.0699999986588955	0.220000038146973	0.3	0.3	621.9869634	0.450209379196167	1.21050524711609	0.0109105110168457	622.6865757
10	75	-0.0199999993294477	0.0299999995529652	0.0800000002980232	0.3	0.3	627.8322583	0.19465708732605	1.20135736465454	0.0165963172912598	628.5112709
10	76	-0.119999999403954	-0.0199999997764826	0.0800000035762787	0.9	0.9	634.8642895	0.27568507194519	1.20106410980225	0.0351731777191162	635.8524775
10	77	-0.0700000056624413	0.0800000002980232	0.230000043511391	0.9	0.9	642.2034908	0.487887859344482	1.20902144908905	0.0205315351486206	643.1041424
10	78	-0.00999999955296516	0.0399999993294477	0.0899999982118607	0.9	0.9	649.4546254	0.217638254165649	1.19451498985291	0.044530987739563	650.1014008
10	79	-0.109999997317791	-0.00999999955296516	0.0900000056624412	1.5	1.5	657.6656342	0.335544109344482	1.19265580177307	0.0763266086578369	658.942434
10	80	-0.0800000077486038	0.0699999982118607	0.220000048875809	1.5	1.5	666.48443	0.478434085845947	1.21342492103577	0.0479344129562378	667.4724827
10	81	2.23517418115882e-10	0.0499999991059303	0.0999999961256981	1.5	1.5	675.0332006	0.215811729431152	1.18788170814514	0.0563344955444336	676.0099838
10	82	-0.0999999994039536	2.23517418115882e-10	0.100000003576279	0.3	0.3	681.1552538	0.274837493896484	1.18164145946503	0.0398207902908325	681.8441493
10	83	-0.0700000056624413	0.0800000002980232	0.230000043511391	0.3	0.3	687.0036587	0.472686529159546	1.20500791072845	0.0142120122909546	687.6638161
10	84	-0.00999999977648259	0.0400000007450581	0.0899999940395355	0.3	0.3	692.8276911	0.276425361633301	1.1863044500351	-0.0103898048400879	693.5612695
10	85	-0.110000001490116	-0.00999999977648259	0.0900000014901161	0.9	0.9	699.9109086	0.304035425186157	1.19591867923737	0.038880467414856	700.6802059
10	86	-0.0800000077486038	0.0699999982118607	0.220000048875809	0.9	0.9	707.0325112	0.460054636001587	1.19942653179169	0.0226485729217529	708.043116
10	87	2.23517418115882e-10	0.0499999991059303	0.0999999961256981	0.9	0.9	714.3975954	0.228195190429688	1.20198786258698	0.0337643623352051	715.040982
10	88	-0.119999999403954	-0.0199999997764826	0.0800000035762787	1.5	1.5	722.5960515	0.281523704528809	1.192347407341	0.0599884986877441	723.4989498
10	89	-0.0900000056624412	0.0600000002980232	0.210000043511391	1.5	1.5	731.0536546	0.489577054977417	1.18385231494904	0.0721962451934814	732.1003303
10	90	-0.00999999977648259	0.0400000007450581	0.0899999940395355	1.5	1.5	739.6633002	0.199134826660156	1.22046113014221	0.0632832050323486	740.5520729
10	91	-0.129999997317791	-0.0299999995529652	0.0700000056624413	0.3	0.3	745.6905596	0.263583421707153	1.19590795040131	0.0932214260101318	746.2380367
10	92	-0.100000003576279	0.0499999986588955	0.200000038146973	0.3	0.3	751.3922223	0.496017932891846	1.21257746219635	0.0420463085174561	751.9344441
10	93	-0.0199999997764826	0.0299999991059303	0.0799999961256981	0.3	0.3	757.0882839	0.210950613021851	1.20238566398621	0.0514570474624634	757.6894913
10	94	-0.119999995231628	-0.0199999993294477	0.0800000077486038	0.9	0.9	764.0417519	0.321184396743774	1.18473672866821	0.0603642463684082	764.8752532
10	95	-0.0900000014901161	0.0599999970197678	0.210000032782555	0.9	0.9	771.228178	0.465028285980225	1.19497454166412	0.0402472019195557	771.9277855
10	96	-0.0299999995529652	0.0199999993294477	0.0699999982118607	0.9	0.9	778.3005334	0.203400850296021	1.19690632820129	0.0420600175857544	778.7804541
10	97	-0.109999997317791	-0.00999999955296516	0.0900000056624412	1.5	1.5	786.3316586	0.238263368606567	1.19659292697906	0.0478051900863647	787.2954802
10	98	-0.0800000035762787	0.0699999986588955	0.220000038146973	1.5	1.5	794.8352476	0.455411911010742	1.19848048686981	0.0407173633575439	795.6042207
10	99	-0.0199999993294477	0.0299999995529652	0.0800000002980232	1.5	1.5	803.170114	0.23394513130188	1.20564150810242	0.0511391162872314	804.3694936
10	100	-0.119999999403954	-0.0199999997764826	0.0800000035762787	0.3	0.3	809.5327781	0.358058214187622	1.176842212677	0.0351536273956299	809.9670297
10	101	-0.0900000056624412	0.0600000002980232	0.210000043511391	0.3	0.3	815.1093925	0.447098016738892	1.18379557132721	0.03493332862854	815.6202602
10	102	-0.00999999955296516	0.0399999993294477	0.0899999982118607	0.3	0.3	820.7737842	0.216862916946411	1.18783617019653	0.0105035305023193	821.2616441
10	103	-0.109999997317791	-0.00999999955296516	0.0900000056624412	0.9	0.9	827.604106	0.308206558227539	1.17214477062225	0.0012049674987793	828.5905295
10	104	-0.100000003576279	0.0499999986588955	0.200000038146973	0.9	0.9	834.9453348	0.406940937042236	1.18789148330688	0.010733962059021	835.9845957
10	105	-0.0199999997764826	0.0299999991059303	0.0799999961256981	0.9	0.9	842.3532663	0.329717874526978	1.19491004943848	-0.0179754495620728	843.4284189
10	106	-0.119999999403954	-0.0199999997764826	0.0800000035762787	1.5	1.5	850.9826103	0.417636156082153	1.16619145870209	-0.00837302207946777	852.3238592
10	107	-0.110000001490116	0.0399999970197678	0.190000032782555	1.5	1.5	859.865501	0.484277486801147	1.19227516651154	-0.0121972560882568	861.322857
10	108	-0.00999999955296516	0.0399999993294477	0.0899999982118607	1.5	1.5	868.875223	0.203543901443481	1.2156320810318	0.0574736595153809	870.1636467
10	109	-0.129999997317791	-0.0299999995529652	0.0700000056624413	0.3	0.3	887.7338227	0.231596231460571	1.21518409252167	0.0304663181304932	888.2447524
10	110	-0.0999999994039536	0.04999999538064	0.200000027418137	0.3	0.3	893.4154	0.396735429763794	1.21321046352386	0.0307250022888184	893.9816673
10	111	2.23517418115882e-10	0.0499999991059303	0.0999999961256981	0.3	0.3	899.1401493	0.208345890045166	1.19524168968201	0.0761780738830566	899.6492285
10	112	-0.119999995231628	-0.0199999993294477	0.0800000077486038	0.9	0.9	905.9928257	0.249333620071411	1.19006538391113	0.0644452571868896	906.9922916
10	113	-0.0900000014901161	0.0599999970197678	0.210000032782555	0.9	0.9	913.3340733	0.455605030059814	1.19336748123169	0.0399610996246338	913.9509368
10	114	0.0100000002235174	0.0600000007450581	0.109999994039536	0.9	0.9	920.3074229	0.225947618484497	1.21581709384918	0.0455691814422607	921.0922956
10	115	-0.129999997317791	-0.0299999995529652	0.0700000056624413	1.5	1.5	928.648617	0.242249488830566	1.19771444797516	0.0432031154632568	929.7703277
10	116	-0.0800000035762787	0.0699999986588955	0.220000038146973	1.5	1.5	937.3115585	0.468903303146362	1.18864297866821	0.058368444442749	938.4308879
10	117	0.0199999997764826	0.0700000023841858	0.119999991953373	1.5	1.5	945.9928927	0.293031930923462	1.19197416305542	0.0652161836624146	947.063989
10	118	-0.119999995231628	-0.0199999993294477	0.0800000077486038	0.3	0.3	952.2166778	0.290410757064819	1.20907533168793	0.0664074420928955	952.8393384
10	119	-0.0700000056624413	0.0800000002980232	0.230000043511391	0.3	0.3	957.9908952	0.523340463638306	1.19670116901398	0.0402436256408691	958.6539997
10	120	0.00999999955296516	0.0600000002980232	0.10999998986721	0.3	0.3	963.8187328	0.243166446685791	1.20069217681885	0.0550315380096436	964.7120769
10	121	-0.129999997317791	-0.0299999995529652	0.0700000056624413	0.9	0.9	971.0758717	0.317857027053833	1.18174910545349	0.0643405914306641	972.2310544
10	122	-0.0800000077486038	0.0699999982118607	0.220000048875809	0.9	0.9	978.5728703	0.509867429733276	1.21040868759155	0.0371320247650146	979.4723693
10	123	-2.23517418115882e-10	0.0499999986588955	0.099999991953373	0.9	0.9	985.8313375	0.26373028755188	1.18406915664673	0.037407398223877	986.6803703
10	124	-0.139999995231628	-0.0399999993294477	0.0600000077486038	1.5	1.5	994.2325777	0.269137620925903	1.18558597564697	0.0733757019042969	995.5616039
10	125	-0.0900000056624412	0.0600000002980232	0.210000043511391	1.5	1.5	1003.1152531	0.547028779983521	1.19770479202271	0.0744901895523071	1004.8383
10	126	0.00999999977648259	0.0599999970197678	0.109999994039536	1.5	1.5	1012.4020105	0.186890840530396	1.21490073204041	0.0401029586791992	1013.6424104
10	127	-0.150000000596046	-0.0499999991059303	0.0500000061094761	0.3	0.3	1018.7952575	0.181822538375854	1.20988702774048	0.0272459983825684	1019.2391929
10	128	-0.100000003576279	0.0499999986588955	0.200000038146973	0.3	0.3	1024.3863905	0.363572359085083	1.20006597042084	0.0159327983856201	1025.0811259
10	129	0.0199999997764826	0.0699999986588955	0.119999991953373	0.3	0.3	1030.2235251	0.242770671844482	1.20597875118256	0.0288605690002441	1030.8231844
10	130	-0.140000005960464	-0.0400000007450581	0.0600000044703484	0.9	0.9	1037.1901141	0.261898279190063	1.20500099658966	0.0204675197601318	1038.2689988
10	131	-0.110000001490116	0.0399999970197678	0.190000032782555	0.9	0.9	1044.6173146	0.399517059326172	1.2119882106781	0.0101052522659302	1045.4769684
10	132	0.0299999995529652	0.0800000002980232	0.12999998986721	0.9	0.9	1051.8193124	0.321453809738159	1.19754588603973	0.0345931053161621	1053.1740078
10	133	-0.150000000596046	-0.0499999991059303	0.0500000061094761	1.5	1.5	1060.7378075	0.191573858261108	1.22936952114105	0.0367591381072998	1063.6475252
10	134	-0.0999999994039536	0.04999999538064	0.200000027418137	1.5	1.5	1071.1984154	0.413548707962036	1.208411693573	0.0236040353775024	1072.1182212
10	135	0.0399999993294477	0.0899999982118607	0.139999995231628	1.5	1.5	1079.6629209	0.306827068328857	1.19289660453796	0.0203115940093994	1080.7513052
10	136	-0.140000005960464	-0.0400000007450581	0.0600000044703484	0.3	0.3	1085.9044879	0.255870580673218	1.18616628646851	0.0432329177856445	1086.6341967
10	137	-0.110000001490116	0.0399999970197678	0.190000032782555	0.3	0.3	1091.786746	0.37318754196167	1.19694662094116	0.0310425758361816	1092.5111529
10	138	0.0299999991059303	0.0799999961256981	0.130000000596046	0.3	0.3	1097.6664891	0.274110794067383	1.21164381504059	-0.000397682189941406	1098.2278119
10	139	-0.130000000596046	-0.0299999991059303	0.0700000061094761	0.9	0.9	1104.5745766	0.316688299179077	1.19515085220337	0.0050513744354248	1105.7468973
10	140	-0.119999999403954	0.02999999538064	0.180000027418137	0.9	0.9	1112.0936689	0.41382908821106	1.18967056274414	-0.0024259090423584	1113.1011277
10	141	0.0199999993294477	0.0699999982118607	0.119999995231628	0.9	0.9	1119.4562345	0.220467090606689	1.1981714963913	0.0368372201919556	1120.4331448
